ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_spend,Total_purchase,Total_children,accepted_camp,Total_adults,Family_size,Customer_Since_Years,Education_encode,Cluster,Age_bins
1952,3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,72,1336,19,0,0,1,1,9,2,2,60-80
1953,7919,1976,PhD,Couple,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,47,2092,23,0,1,2,2,11,4,2,40-60
1954,5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,59,463,16,0,0,1,1,10,4,2,40-60
1955,6428,1950,PhD,Single,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,73,1130,17,0,0,1,1,9,4,2,60-80
1956,8514,1976,Graduation,Couple,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,47,20,5,1,0,2,3,9,2,1,40-60
1957,10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,67,377,18,1,1,1,2,11,2,1,60-80
1958,2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,33,1544,28,0,2,1,1,10,2,0,20-40
1959,7530,1950,PhD,Single,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,73,138,10,2,0,1,3,9,4,1,60-80
1960,8925,1965,Master,Couple,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,58,1012,26,1,0,2,3,10,3,2,40-60
1961,3009,1962,PhD,Single,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,61,1766,15,0,4,1,1,10,4,0,60-80
1962,6355,1978,Graduation,Couple,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,45,9,2,0,2,4,9,2,1,40-60
1963,3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,71,161,10,2,1,1,3,10,2,1,60-80
1964,1158,1966,Graduation,Single,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,57,144,8,1,0,1,2,9,2,1,40-60
1965,6203,1947,Graduation,Couple,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,76,1734,26,0,0,2,2,10,2,2,60-80
1966,7165,1972,Graduation,Couple,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,51,823,22,1,0,2,3,10,2,2,40-60
1967,3595,1963,Graduation,Couple,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,60,1138,28,1,0,2,3,9,2,2,40-60
1968,8537,1949,Graduation,Single,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,74,1429,21,0,2,1,1,10,2,0,60-80
1969,4331,1978,Master,Couple,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,45,1371,21,0,2,2,2,9,3,0,40-60
1970,6281,1966,Graduation,Single,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,57,982,16,1,1,1,2,10,2,2,40-60
1971,4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,40,44,5,1,1,1,2,9,2,1,20-40
1972,2452,1971,Graduation,Couple,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,52,318,17,2,1,2,4,10,2,1,40-60
1973,9507,1975,Graduation,Couple,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,48,434,16,1,0,2,3,10,2,1,40-60
1974,8360,1971,Master,Couple,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,52,198,12,2,0,2,4,10,3,1,40-60
1975,10311,1969,Graduation,Couple,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,54,359,25,1,0,2,3,10,2,2,40-60
1976,5117,1963,Master,Couple,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,60,576,18,0,0,2,2,11,3,2,40-60
1977,4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,55,88,11,2,0,1,3,10,4,1,40-60
1978,9289,1979,Graduation,Couple,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,44,63,6,1,1,2,3,9,2,1,40-60
1979,10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,39,27,4,1,2,1,2,11,3,1,20-40
1980,3032,1984,Graduation,Couple,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,39,193,11,1,0,2,3,10,2,1,20-40
1981,8524,1974,PhD,Single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,49,101,9,1,1,1,2,11,4,1,40-60
1982,3334,1951,Graduation,Couple,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,72,2211,21,0,2,2,2,9,2,0,60-80
1983,4470,1962,Master,Couple,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,61,140,8,1,0,2,3,10,3,1,60-80
1984,1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,48,415,22,2,0,1,3,10,2,1,40-60
1985,8619,1957,Graduation,Couple,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,66,22,4,1,0,2,3,11,2,1,60-80
1986,10821,1978,Graduation,Couple,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,45,263,16,2,0,2,4,10,2,1,40-60
1987,4552,1991,Graduation,Couple,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,32,393,12,0,0,2,2,10,2,1,20-40
1988,898,1986,Graduation,Couple,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,37,147,10,1,0,2,3,10,2,1,20-40
1989,9797,1956,Graduation,Couple,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,67,443,16,1,0,2,3,9,2,1,60-80
1990,10949,1963,PhD,Single,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,60,1958,19,0,2,1,1,10,4,0,40-60
1991,8212,1971,Master,Couple,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,52,174,10,1,0,2,3,10,3,1,40-60
1992,6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,76,2217,27,0,2,1,1,10,3,0,60-80
1993,10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,65,1691,16,1,2,1,2,9,2,0,60-80
1994,4547,1960,Graduation,Couple,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,63,25,6,2,0,2,4,10,2,1,60-80
1995,6815,1980,Master,Couple,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,43,809,21,0,4,2,2,9,3,0,40-60
1996,4122,1975,Graduation,Couple,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,48,895,16,0,2,2,2,11,2,0,40-60
1997,10841,1975,PhD,Couple,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,48,484,18,1,0,2,3,11,4,2,40-60
1998,5370,1973,PhD,Couple,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,50,413,18,1,1,2,3,10,4,1,40-60
1999,176,1980,Master,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,43,331,12,1,0,1,2,9,3,1,40-60
2000,4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,53,25,5,1,0,1,2,10,2,1,40-60
2001,10757,1967,PhD,Single,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,56,13,4,1,0,1,2,10,4,1,40-60
2002,4023,1970,Graduation,Couple,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,53,115,10,1,1,2,3,11,2,1,40-60
2003,6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,57,16,4,0,0,1,1,9,2,1,40-60
2004,9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,51,92,9,2,0,1,3,10,3,1,40-60
2005,7181,1977,Graduation,Couple,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,46,52,7,1,0,2,3,10,2,1,40-60
2006,3599,1970,Graduation,Couple,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,53,1464,23,1,0,2,3,11,2,2,40-60
2007,405,1964,Graduation,Single,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,59,441,17,1,1,1,2,10,2,1,40-60
2008,6870,1959,PhD,Single,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,64,283,12,1,0,1,2,10,4,1,60-80
2009,832,1966,PhD,Couple,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,57,747,23,1,0,2,3,9,4,2,40-60
2010,2002,1958,Graduation,Single,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,65,1870,17,0,0,1,1,10,2,2,60-80
2011,3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,37,165,11,1,0,1,2,10,2,1,20-40
2012,500,1977,Graduation,Couple,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,46,1941,24,0,4,2,2,10,2,0,40-60
2013,1951,1981,Basic,Couple,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,42,839,27,0,0,2,2,10,1,2,40-60
2014,3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,65,1655,25,0,1,1,1,11,2,2,60-80
2015,4102,1975,Master,Couple,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,48,23,4,2,0,2,4,10,3,1,40-60
2016,7042,1983,Graduation,Couple,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,40,66,6,0,1,2,2,10,2,1,20-40
2017,10598,1967,Graduation,Couple,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,56,37,8,2,0,2,4,10,2,1,40-60
2018,255,1951,Graduation,Single,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,72,21,6,2,0,1,3,9,2,1,60-80
2019,2375,1972,Graduation,Couple,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,51,22,4,3,0,2,5,11,2,1,40-60
2020,9829,1978,Graduation,Couple,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,45,78,9,1,0,2,3,9,2,1,40-60
2021,6214,1982,Master,Couple,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,41,79,6,1,0,2,3,10,3,1,40-60
2022,4954,1956,Graduation,Couple,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,67,265,17,2,0,2,4,9,2,1,60-80
2023,7861,1952,Master,Couple,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,71,1175,19,1,0,2,3,9,3,2,60-80
2024,4837,1965,PhD,Couple,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,58,1305,28,1,0,2,3,10,4,2,40-60
2025,9423,1979,Master,Couple,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,44,46,8,1,0,2,3,9,3,1,40-60
2026,4198,1965,Graduation,Couple,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,58,25,4,2,0,2,4,10,2,1,40-60
2027,153,1953,Graduation,Single,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,70,46,5,0,0,1,1,10,2,1,60-80
2028,9323,1949,Master,Couple,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,74,874,26,1,2,2,3,11,3,2,60-80
2029,10001,1985,Master,Couple,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,38,100,10,1,0,2,3,11,3,1,20-40
2030,3945,1947,PhD,Single,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,76,930,25,1,2,1,2,10,4,2,60-80
2031,3799,1955,Graduation,Couple,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,68,868,23,1,0,2,3,10,2,2,60-80
2032,8625,1976,Graduation,Couple,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,47,45,9,1,0,2,3,10,2,1,40-60
2033,3491,1975,Graduation,Couple,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,48,1260,29,1,0,2,3,10,2,2,40-60
2034,983,1984,Graduation,Couple,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,39,414,12,1,1,2,3,10,2,1,20-40
2035,9119,1950,Graduation,Couple,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,73,392,15,1,0,2,3,10,2,1,60-80
2036,4786,1977,Graduation,Couple,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,46,1109,29,2,0,2,4,11,2,2,40-60
2037,5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,72,639,22,1,0,1,2,10,2,2,60-80
2038,6568,1984,Graduation,Couple,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,39,79,6,1,0,2,3,10,2,1,20-40
2039,5628,1982,Graduation,Couple,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,41,1665,24,0,1,2,2,10,2,2,40-60
2040,5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,32,692,18,0,0,1,1,10,2,2,20-40
2041,4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,53,1392,29,3,0,1,4,11,2,2,40-60
2042,8416,1981,Graduation,Couple,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,42,44,7,1,0,2,3,10,2,1,40-60
2043,5454,1979,Master,Couple,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,44,50,6,1,0,2,3,10,3,1,40-60
2044,4095,1971,Graduation,Couple,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,52,467,21,1,0,2,3,11,2,1,40-60
2045,5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,53,223,12,1,0,1,2,10,2,1,40-60
2046,4268,1959,Graduation,Couple,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,64,158,9,1,0,2,3,9,2,1,60-80
2047,10701,1973,Graduation,Couple,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,50,1211,28,0,2,2,2,10,2,0,40-60
2048,3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,53,1575,14,1,1,1,2,11,2,2,40-60
2049,2079,1947,Master,Couple,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,76,1208,22,0,0,2,2,10,3,2,60-80
2050,626,1951,Graduation,Couple,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,72,43,5,2,0,2,4,10,2,1,60-80
2051,4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,48,527,21,2,1,1,3,10,2,1,40-60
2052,2591,1959,Graduation,Single,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,64,932,15,1,0,1,2,9,2,2,60-80
2053,10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,68,71,8,2,0,1,3,9,3,1,60-80
2054,6382,1953,Graduation,Couple,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,70,54,5,2,0,2,4,9,2,1,60-80
2055,6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,58,129,7,0,0,1,1,10,2,1,40-60
2056,7441,1973,Graduation,Single,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,50,1615,27,1,0,1,2,11,2,2,40-60
2057,1071,1976,PhD,Single,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,47,1034,26,1,0,1,2,10,4,2,40-60
2058,10061,1950,Graduation,Couple,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,73,1088,25,1,0,2,3,10,2,2,60-80
2060,8775,1969,Graduation,Couple,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,54,137,10,1,0,2,3,10,2,1,40-60
2062,2345,1982,PhD,Couple,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,41,1244,17,0,0,2,2,10,4,2,40-60
2063,322,1978,Graduation,Couple,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,45,41,7,2,0,2,4,10,2,1,40-60
2064,10897,1974,Graduation,Couple,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,49,1174,32,1,0,2,3,11,2,2,40-60
2065,123,1951,Graduation,Single,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,72,993,15,1,0,1,2,10,2,2,60-80
2066,6103,1948,Graduation,Couple,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,75,100,7,0,0,2,2,10,2,1,60-80
2067,7899,1952,PhD,Couple,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,71,1680,17,1,0,2,3,11,4,2,60-80
2068,10500,1984,Graduation,Couple,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,39,98,9,1,0,2,3,9,2,1,20-40
2069,1655,1979,Graduation,Couple,34350.0,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,44,48,5,1,0,2,3,10,2,1,40-60
2070,2406,1949,Graduation,Couple,54591.0,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,74,519,19,1,0,2,3,10,2,1,60-80
2071,2712,1956,Graduation,Couple,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,67,715,20,1,0,2,3,10,2,2,60-80
2072,5517,1969,Graduation,Couple,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,54,37,5,1,0,2,3,10,2,1,40-60
2073,10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,36,653,20,0,1,1,1,10,4,2,20-40
2074,2254,1983,Graduation,Couple,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,40,1455,21,0,0,2,2,10,2,2,20-40
2075,10281,1970,Graduation,Single,64713.0,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,53,602,19,1,1,1,2,9,2,2,40-60
2076,6958,1977,Master,Couple,27889.0,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,46,26,5,1,0,2,3,10,3,1,40-60
2077,954,1960,Basic,Single,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,63,102,7,0,0,1,1,9,1,1,60-80
2080,4643,1973,Graduation,Couple,27803.0,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,50,176,9,1,0,2,3,11,2,1,40-60
2082,6497,1960,Graduation,Couple,51651.0,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,63,433,17,1,0,2,3,11,2,1,60-80
2083,5396,1988,Graduation,Couple,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,35,1366,30,0,0,2,2,10,2,2,20-40
2085,1052,1969,Graduation,Couple,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,54,1001,27,1,0,2,3,10,2,2,40-60
2086,2802,1992,Master,Couple,87000.0,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,31,961,18,0,0,2,2,11,3,2,20-40
2087,6343,1959,Graduation,Couple,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,64,1518,23,1,1,2,3,9,2,2,60-80
2088,6507,1980,Graduation,Single,30828.0,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,43,56,8,1,0,1,2,10,2,1,40-60
2089,7901,1971,Master,Couple,34109.0,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,52,22,4,1,0,2,3,10,3,1,40-60
2090,4865,1974,Master,Single,53367.0,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,49,400,21,2,1,1,3,10,3,1,40-60
2091,2686,1969,Basic,Couple,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,54,26,4,0,0,2,2,10,1,1,40-60
2092,3107,1976,Graduation,Couple,71322.0,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,47,350,13,1,0,2,3,9,2,1,40-60
2093,7734,1993,Graduation,Single,79244.0,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,30,1216,22,0,3,1,1,11,2,0,20-40
2094,1146,1949,Master,Couple,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,74,874,26,1,2,2,3,11,3,2,60-80
2095,11031,1950,PhD,Couple,48699.0,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,73,40,5,2,0,2,4,10,4,1,60-80
2096,7428,1975,Graduation,Couple,80144.0,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,48,1367,19,0,0,2,2,10,2,2,40-60
2097,975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,67,264,15,2,0,1,3,10,2,1,60-80
2098,1103,1976,Master,Couple,81929.0,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,47,2053,20,1,3,2,3,11,3,0,40-60
2099,3422,1975,Graduation,Couple,76068.0,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,48,1376,10,1,2,2,3,11,2,0,40-60
2100,1055,1976,Master,Couple,53204.0,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,47,45,5,2,0,2,4,9,3,1,40-60
2101,6544,1949,PhD,Couple,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,74,976,27,1,0,2,3,9,4,2,60-80
